Zip,Count
92570,12
92571,23
92582,2
92583,2
92584,23
92585,22
92586,26
92587,7
92591,77
92595,17
92596,19
92602,8
92603,8
92604,40
92606,11
92610,6
92612,142
92614,30
92617,1
92618,46
92620,20
92624,1
92625,5
92626,37
92627,39
92629,21
92630,23
92637,25
92646,10
92647,36
92648,116
92649,47
92651,23
92653,32
92655,2
92656,26
92657,2
92660,33
92661,24
92662,7
92663,61
92672,35
92673,15
92677,41
92679,1
92683,52
92688,24
92691,24
92692,14
92694,10
92701,53
92704,14
92705,4
92706,2
92707,10
92708,43
92780,527
92782,3
92801,11
92802,10
92804,6
92805,31
92806,30
92807,13
92821,29
92823,11
92831,7
92832,18
92833,9
92835,5
92840,17
92841,3
92843,26
92844,1
92845,5
92860,8
92861,23
92866,10
92867,1
92868,24
92869,5
92870,30
92879,43
92881,61
92882,5
92883,1
92886,13
92887,2
93003,14
93004,1
93010,23
93012,1
93015,5
93021,13
93022,8
93023,6
93030,23
93033,8
93036,1
93043,12
93060,6
93063,3
93064,13
93065,70
93101,26
93103,1
93105,2
93109,17
93111,3
93117,1
93212,1
93215,1
93230,15
93240,1
93245,2
93267,10
93268,1
93274,8
93277,84
93301,142
93304,3
93305,1
93306,5
93309,8
93311,1
93401,90
93405,6
93420,1
93422,3
93433,8
93436,5
93446,13
93449,1
93455,10
93458,20
93463,2
93510,11
93514,2
93524,1
93534,58
93546,4
93551,5
93552,38
93555,10
93560,4
93561,13
93611,9
93612,10
93619,1
93626,1
93631,3
93635,2
93638,2
93644,2
93648,2
93650,1
93657,36
93662,1
93665,1
93701,201
93702,2
93706,2
93710,3
93711,4
93720,9
93721,1
93722,2
93725,2
93901,4
93905,21
93921,3
93923,1
93933,3
93940,1
93943,24
93950,2
93955,2
94002,12
94005,57
94010,25
94014,46
94015,24
94019,5
94022,9
94024,4
94025,28
94027,5
94030,9
94038,1
94040,63
94041,15
94043,28
94044,19
94061,29
94062,4
94063,2
94065,4
94066,11
94070,16
94080,16
94085,24
94086,105
94087,29
94089,15
94102,500
94103,68
94104,103
94105,93
94107,136
94108,44
94109,77
94110,47
94111,21
94112,9
94114,100
94115,38
94116,27
94117,43
94118,33
94121,10
94122,35
94123,8
94124,13
94127,3
94129,5
94130,1
94131,11
94132,20
94133,12
94134,8
94158,22
94301,39
94303,3
94304,3
94305,10
94306,22
94401,73
94402,1
94403,12
94404,12
94501,7
94502,46
94503,1
94505,8
94506,2
94507,7
94509,27
94510,8
94513,24
94517,5
94519,27
94520,2
94521,2
94523,15
94526,21
94530,8
94531,29
94533,29
94534,2
94535,6
94536,108
94538,53
94539,6
94541,71
94544,15
94545,1
94546,16
94547,5
94549,15
94550,1
94551,19
94552,9
94555,1
94559,8
94560,2
94561,3
94563,10
94564,13
94565,17
94566,24
94568,258
94569,2
94577,51
94578,6
94580,3
94582,6
94583,35
94585,3
94586,1
94587,26
94590,42
94591,22
94596,3
94597,70
94598,15
94601,29
94602,19
94603,4
94607,3
94608,20
94609,25
94610,10
94611,7
94612,146
94618,1
94621,19
94702,8
94703,61
94704,26
94706,2
94707,5
94708,2
94709,5
94710,1
94720,4
94803,3
94804,7
94805,1
94806,4
94901,13
94903,2
94904,4
94920,5
94922,1
94925,2
94928,17
94931,2
94938,1
94941,23
94945,17
94947,5
94949,7
94950,8
94952,4
94954,12
94957,3
94960,6
94965,7
94970,1
95003,14
95008,18
95010,1
95012,2
95014,22
95019,21
95020,17
95023,3
95030,23
95032,2
95033,3
95035,37
95037,26
95046,12
95050,40
95051,68
95053,12
95054,15
95060,2
95062,1
95064,24
95066,1
95070,1
95075,1
95076,2
95110,6
95111,2
95112,6
95113,620
95116,32
95117,5
95118,6
95120,3
95121,3
95122,31
95123,38
95124,10
95125,9
95126,15
95127,5
95128,11
95129,30
95130,12
95131,11
95133,6
95134,29
95135,8
95136,11
95138,1
95140,1
95148,28
95202,123
95203,3
95204,4
95205,7
95206,3
95207,15
95211,9
95242,1
95258,14
95301,1
95304,1
95305,1
95307,8
95313,3
95328,1
95336,28
95338,3
95340,41
95350,30
95351,43
95354,1
95355,2
95356,2
95358,8
95361,11
95363,6
95366,4
95368,1
95370,5
95374,1
95375,1
95376,54
95377,2
95380,21
95382,1
95391,7
95401,3
95404,4
95405,109
95407,2
95409,2
95422,2
95425,2
95439,4
95448,20
95450,1
95453,3
95460,1
95464,1
95472,3
95476,2
95482,4
95490,1
95501,13
95521,1
95531,1
95540,1
95603,9
95605,2
95608,4
95610,10
95612,1
95615,1
95616,6
95618,6
95620,5
95621,1
95624,28
95628,3
95630,29
95632,1
95641,1
95648,12
95650,2
95653,1
95660,8
95661,5
95662,2
95667,2
95670,23
95672,1
95673,1
95678,48
95682,4
95687,63
95688,15
95691,3
95694,1
95697,8
95742,2
95747,6
95762,8
95814,249
95815,6
95816,3
95817,2
95819,25
95821,15
95823,4
95825,11
95826,2
95827,1
95829,2
95830,1
95831,1
95834,1
95835,6
95841,1
95842,1
95926,26
95928,1
95932,2
95945,5
95949,6
95954,1
95962,1
95963,1
95965,1
95966,1
95968,15
95969,9
95975,3
95982,1
95988,1
95991,1
95993,11
96001,47
96002,2
96003,1
96007,1
96019,1
96037,1
96044,1
96067,1
96080,1
96111,1
96130,6
96161,1
96701,1
96706,3
96714,1
96720,3
96725,6
96734,8
96740,1
96749,1
96752,1
96760,1
96761,1
96779,1
96783,6
96786,2
96789,1
96791,12
96792,1
96793,6
96797,5
96813,64
96815,2
96822,1
96825,2
96853,12
96857,6
96860,1
97005,37
97006,11
97007,1
97008,5
97013,3
97015,7
97018,1
97024,8
97027,17
97030,12
97034,7
97035,7
97045,1
97048,4
97051,1
97058,2
97062,11
97068,1
97070,3
97080,1
97086,2
97113,44
97123,1
97124,2
97127,2
97128,7
97132,9
97202,9
97204,352
97206,14
97209,7
97210,1
97211,14
97212,1
97214,12
97215,2
97217,5
97219,4
97221,3
97222,4
97223,43
97224,6
97225,3
97229,7
97230,3
97232,16
97233,6
97236,1
97301,14
97305,3
97322,1
97330,11
97331,5
97355,1
97373,1
97377,1
97383,1
97385,2
97386,1
97401,31
97402,1
97411,3
97417,1
97420,4
97424,3
97471,5
97477,5
97495,1
97504,18
97524,1
97527,5
97539,1
97702,26
97712,8
97720,1
97753,1
97814,3
98001,10
98002,8
98003,55
98004,67
98005,36
98006,41
98007,19
98008,4
98010,1
98011,13
98012,1
98014,1
98020,6
98021,11
98022,2
98023,8
98026,27
98027,1
98028,5
98029,9
98030,1
98031,2
98032,36
98033,6
98034,8
98036,1
98038,2
98039,1
98040,3
98042,8
98043,3
98047,2
98052,44
98053,1
98056,3
98057,31
98058,5
98059,8
98065,19
98070,1
98072,26
98075,5
98077,2
98087,2
98101,35
98102,30
98103,26
98104,40
98105,5
98106,2
98107,4
98108,8
98109,24
98110,3
98112,6
98115,4
98116,13
98119,7
98121,12
98122,3
98125,12
98126,5
98136,1
98144,1
98146,1
98155,1
98164,440
98166,16
98168,1
98178,1
98198,1
98199,1
98203,1
98204,3
98205,1
98207,37
98208,8
98221,3
98223,2
98225,30
98229,1
98230,3
98249,1
98264,2
98270,13
98271,5
98272,1
98273,5
98274,1
98275,1
98277,8
98281,19
98283,11
98292,3
98294,2
98296,3
98311,15
98314,4
98323,1
98327,12
98328,9
98335,3
98337,3
98345,1
98354,1
98362,6
98368,1
98370,2
98371,40
98372,4
98373,16
98374,11
98375,1
98382,1
98383,6
98387,2
98391,3
98402,81
98404,1
98405,2
98407,1
98408,2
98416,1
98418,9
98421,4
98422,1
98424,4
98430,2
98443,3
98444,5
98445,8
98447,1
98466,13
98498,5
98499,5
98501,30
98503,8
98506,4
98516,5
98531,1
98550,2
98583,5
98584,1
98605,2
98616,1
98629,1
98661,7
98662,6
98663,78
98665,5
98682,2
98684,7
98685,1
98686,3
98801,2
98802,3
98817,1
98826,1
98902,1
98926,5
98937,2
99001,1
99004,1
99019,4
99022,1
99025,7
99037,1
99122,1
99163,8
99179,4
99201,73
99203,6
99206,1
99207,6
99208,1
99216,22
99218,1
99321,1
99324,5
99336,15
99344,1
99350,2
99352,2
99501,31
99508,2
99518,2
99574,1
99611,4
99627,7
99644,2
99669,5
99694,2
99695,1
99703,2
99737,79
99762,1
99801,2
99824,1
99835,2
99926,1
NULL,128
